s.index	Longitude	Latitude	Year	Month	Day	Emergencias	TRI_MEAN	TEM_MAX_MEAN	TEM_MIN_MEAN	PRESIPI_MEAN
14	-78.631902	-1.255966	2014	7	4	1	0.020173611	23	15	0
14	-78.631902	-1.255966	2014	7	18	1	0.022615741	25	7	0
14	-78.631902	-1.255966	2014	9	19	1	0.006759259	12	10	0
14	-78.631902	-1.255966	2014	10	6	1	0.003553241	9	7	0
14	-78.622827	-1.244163	2014	7	10	1	0.004479167	18	5	0
14	-78.624192	-1.243719	2014	7	11	1	0.003877315	26	20	0
14	-78.632829	-1.254496	2014	7	12	1	0.002673611	26	18	0
14	-78.632829	-1.254496	2014	8	3	1	0.002569444	24	8	0
14	-78.632829	-1.254496	2014	8	7	1	0.002407407	25	7	0
14	-78.632829	-1.254496	2014	8	16	1	0.002002315	26	9	0
14	-78.632829	-1.254496	2014	9	12	1	0.002430556	23	14	0
14	-78.632829	-1.254496	2014	10	9	1	0.005231481	20	12	0
14	-78.632829	-1.254496	2014	10	25	1	0.009282407	23	12	7
14	-78.632829	-1.254496	2014	11	4	1	0.002372685	19	8	12
14	-78.632829	-1.254496	2014	12	11	1	0.006759259	23	15	0
14	-78.632829	-1.254496	2014	12	16	1	0.002766204	24	6	0
14	-78.632829	-1.254496	2014	12	20	1	0.006365741	23	15	0
14	-78.630624	-1.251732	2014	7	13	1	0.003460648	23	11	0
14	-78.630624	-1.251732	2014	9	15	1	0.004513889	20	14	6
14	-78.630624	-1.251732	2014	10	25	1	0.010243056	23	12	7
14	-78.622211	-1.2449	2014	7	15	1	0.016666667	20	10	0
14	-78.627498	-1.247127	2014	7	31	1	0.000972222	26	7	0
14	-78.621584	-1.247557	2014	8	2	1	0.003229167	24	8	0
14	-78.62199	-1.245271	2014	8	4	1	0.002523148	23	9	0
14	-78.629621	-1.253375	2014	8	7	1	0.012337963	25	7	0
14	-78.629621	-1.253375	2014	8	27	1	0.017777778	24	9	0
14	-78.629621	-1.253375	2014	9	20	1	0.007962963	23	14	1
14	-78.629621	-1.253375	2014	12	12	1	0.004409722	23	13	0
14	-78.628547	-1.248299	2014	8	9	1	0.008541667	20	8	0
14	-78.626723	-1.252185	2014	8	9	1	0.011145833	20	8	0
14	-78.621783	-1.245656	2014	8	10	1	0.005625	20	6	0
14	-78.625498	-1.249444	2014	8	16	1	0.003969907	26	9	0
14	-78.625498	-1.249444	2014	8	17	2	0.001603009	25	10	0
14	-78.62806	-1.249349	2014	12	6	1	0.011157407	25	11	1
14	-78.62806	-1.249349	2014	12	19	1	0.004583333	23	10	4
14	-78.6241	-1.243386	2014	8	16	1	0.006759259	26	9	0
14	-78.623709	-1.249721	2014	8	20	1	0.008587963	23	6	0
14	-78.622002	-1.245255	2014	8	25	1	0.004467593	17	10	0
14	-78.621438	-1.246958	2014	8	25	1	0.003715278	17	10	0
14	-78.62313	-1.243841	2014	8	27	1	0.011979167	24	9	0
14	-78.625772	-1.248442	2014	8	27	1	0.002430556	24	9	0
14	-78.625772	-1.248442	2014	9	1	1	0.004513889	25	6	0
14	-78.625772	-1.248442	2014	9	22	1	0.006238426	19	12	3
14	-78.621727	-1.24612	2014	8	29	1	0.003043981	20	8	0
14	-78.621727	-1.24612	2014	9	23	1	0.016030093	25	14	1
14	-78.632004	-1.250644	2014	8	31	1	0.003923611	26	9	0
14	-78.627855	-1.247394	2014	9	1	1	0.012523148	25	6	0
14	-78.622847	-1.244922	2014	9	2	1	0.021875	26	5	0
14	-78.621798	-1.248595	2014	9	4	1	0.006759259	23	6	0
14	-78.627204	-1.249009	2014	9	5	1	0.036493056	26	17	0
14	-78.627204	-1.249009	2014	9	13	1	0.005648148	21	6	0
14	-78.629804	-1.247999	2014	9	12	1	0.001481481	23	14	0
14	-78.621693	-1.248057	2014	9	17	1	0.015439815	25	15	0
14	-78.621693	-1.248057	2014	10	7	1	0.004409722	23	14	0
14	-78.625304	-1.247721	2014	9	20	1	0.006203704	23	14	1
14	-78.627439	-1.250666	2014	9	21	1	0.001666667	22	11	0
14	-78.622084	-1.245153	2014	9	28	1	0.010509259	21	8	0
14	-78.621295	-1.249868	2014	10	2	1	0.00556713	24	11	0
14	-78.620991	-1.246805	2014	10	5	1	0.004293981	25	7	0
14	-78.620991	-1.246805	2014	11	8	1	0.006388889	22	10	14
14	-78.620991	-1.246805	2014	12	12	1	0.003101852	23	13	0
14	-78.625169	-1.250962	2014	10	6	1	0.005601852	9	7	0
14	-78.625169	-1.250962	2014	11	8	1	0.001296296	22	10	14
14	-78.625169	-1.250962	2014	12	24	1	0.008333333	26	15	0
14	-78.625252	-1.245598	2014	10	7	1	0.009722222	23	14	0
14	-78.622085	-1.245201	2014	10	10	1	0.001851852	22	13	18
14	-78.62222	-1.250579	2014	10	12	1	0.007395833	28	21	4
14	-78.621883	-1.245412	2014	10	13	1	0.003043981	20	8	0
14	-78.623371	-1.243901	2014	10	19	1	0.009305556	20	12	0
14	-78.63095	-1.255278	2014	10	25	1	0.002280093	23	12	7
14	-78.624228	-1.244113	2014	10	31	1	0.005520833	20	9	5
14	-78.624228	-1.244113	2014	12	4	1	0.008344907	20	15	3
14	-78.624228	-1.244113	2014	12	13	1	0.002905093	23	13	0
14	-78.631556	-1.249868	2014	11	1	1	0.006759259	20	7	7
14	-78.630154	-1.250679	2014	11	9	1	0.029189815	18	8	23
14	-78.622284	-1.250979	2014	11	26	1	0.00568287	20	17	0
14	-78.620542	-1.247476	2014	12	3	1	0.006759259	26	6	0
14	-78.622439	-1.245617	2014	12	6	1	0.015601852	25	11	1
14	-78.622594	-1.244423	2014	12	9	1	0.004351852	23	15	0
14	-78.627898	-1.248492	2014	12	12	1	0.008611111	23	13	0
14	-78.629609	-1.251428	2014	12	15	1	0.001076389	25	6	0
14	-78.629609	-1.251428	2014	12	22	1	0.003113426	20	8	0
14	-78.622074	-1.245182	2014	12	17	1	0.009884259	20	16	1
14	-78.62607	-1.24656	2014	12	21	1	0.006759259	19	6	9
14	-78.629545	-1.250586	2014	12	22	1	0.020532407	20	8	0
14	-78.622538	-1.251129	2014	12	24	1	0.006944444	26	15	0
16	-78.630081	-1.275379	2014	6	3	1	0.006759259	24	10	0
16	-78.64036	-1.273207	2014	6	6	1	0.001435185	19	11	0
16	-78.633861	-1.268124	2014	6	7	1	0.019548611	21	14	0
16	-78.633861	-1.268124	2014	6	21	1	0.003969907	24	8	0
16	-78.633861	-1.268124	2014	7	14	1	0.002256944	25	18	0
16	-78.633861	-1.268124	2014	8	24	1	0.002569444	20	8	0
16	-78.633861	-1.268124	2014	12	16	1	0.006516204	24	6	0
16	-78.633861	-1.268124	2014	12	22	1	0.005277778	20	8	0
16	-78.630444	-1.275449	2014	11	27	1	0.006759259	22	11	0
16	-78.631538	-1.273571	2014	6	8	2	0.004554398	18	12	3
16	-78.631538	-1.273571	2014	6	14	1	0.025949074	25	9	0
16	-78.631538	-1.273571	2014	6	19	1	0.004178241	25	21	0
16	-78.631538	-1.273571	2014	6	20	1	0.008761574	10	7	0
16	-78.631538	-1.273571	2014	6	23	1	0.001331019	19	8	1
16	-78.631538	-1.273571	2014	6	26	1	0.004201389	21	12	0
16	-78.631538	-1.273571	2014	6	28	1	0.00337963	25	9	0
16	-78.631538	-1.273571	2014	7	6	1	0.008726852	22	9	0
16	-78.631538	-1.273571	2014	7	9	1	0.002164352	27	19	0
16	-78.631538	-1.273571	2014	7	12	1	0.002175926	26	18	0
16	-78.631538	-1.273571	2014	7	27	1	0.003888889	25	19	0
16	-78.631538	-1.273571	2014	8	23	1	0.009722222	24	14	0
16	-78.631538	-1.273571	2014	8	24	1	0.00974537	20	8	0
16	-78.631538	-1.273571	2014	8	27	1	0.012847222	24	9	0
16	-78.631538	-1.273571	2014	8	30	1	0.005347222	21	8	1
16	-78.631538	-1.273571	2014	9	13	1	0.006006944	21	6	0
16	-78.631538	-1.273571	2014	9	25	1	0.001354167	26	14	0
16	-78.631538	-1.273571	2014	9	30	1	0.001377315	26	18	0
16	-78.631538	-1.273571	2014	10	2	1	0.006759259	24	11	0
16	-78.631538	-1.273571	2014	10	4	1	0.006053241	25	8	0
16	-78.631538	-1.273571	2014	10	9	1	0.002048611	20	12	0
16	-78.631538	-1.273571	2014	11	4	1	0.009918981	19	8	12
16	-78.631538	-1.273571	2014	11	13	1	0.007569444	21	12	0
16	-78.631538	-1.273571	2014	12	7	1	0.001215278	20	10	0
16	-78.631538	-1.273571	2014	12	9	1	0.001469907	23	15	0
16	-78.63814	-1.270654	2014	6	15	1	0.00287037	25	21	0
16	-78.63814	-1.270654	2014	6	29	1	0.002662037	26	16	0
16	-78.63814	-1.270654	2014	7	19	1	0.002928241	26	18	0
16	-78.63814	-1.270654	2014	7	26	1	0.011550926	17	5	0
16	-78.63814	-1.270654	2014	8	6	1	0.005925926	24	11	1
16	-78.63814	-1.270654	2014	8	16	1	0.006759259	26	9	0
16	-78.63814	-1.270654	2014	11	26	2	0.004224537	20	17	0
16	-78.63814	-1.270654	2014	12	30	1	0.006342593	21	10	2
16	-78.63814	-1.270654	2014	12	31	1	0.011886574	24	15	0
16	-78.62995	-1.275272	2014	6	19	1	0.002962963	25	21	0
16	-78.62995	-1.275298	2014	11	16	1	0.017696759	22	13	4
16	-78.6311	-1.272472	2014	6	22	1	0.008287037	27	16	0
16	-78.634485	-1.273181	2014	6	23	1	0.024386574	19	8	1
16	-78.630652	-1.275534	2014	6	23	1	0.035625	19	8	1
16	-78.636477	-1.268561	2014	6	24	1	0.003634259	22	16	3
16	-78.636477	-1.268561	2014	10	12	1	0.006759259	28	21	4
16	-78.636477	-1.268561	2014	11	20	1	0.006759259	22	12	0
16	-78.636887	-1.272292	2014	6	24	1	0.008333333	22	16	3
16	-78.636707	-1.267389	2014	6	25	1	0.005208333	22	11	2
16	-78.636707	-1.267389	2014	7	24	1	0.003587963	28	18	0
16	-78.636707	-1.267389	2014	8	22	1	0.006539352	24	9	0
16	-78.636707	-1.267389	2014	12	10	1	0.009305556	24	11	1
16	-78.630033	-1.275248	2014	6	26	1	0.005277778	21	12	0
16	-78.630003	-1.275522	2014	6	27	1	0.006076389	24	15	0
16	-78.62998	-1.275356	2014	6	28	1	0.006979167	25	9	0
16	-78.636533	-1.266861	2014	7	2	1	0.004837963	24	15	0
16	-78.639722	-1.275757	2014	7	3	1	0.002592593	25	7	0
16	-78.639722	-1.275757	2014	7	6	1	0.005173611	22	9	0
16	-78.639722	-1.275757	2014	10	9	1	0.005555556	20	12	0
16	-78.638838	-1.271866	2014	7	4	1	0.005439815	23	15	0
16	-78.633854	-1.27659	2014	7	4	1	0.013113426	23	15	0
16	-78.633854	-1.27659	2014	12	31	1	0.006759259	24	15	0
16	-78.629704	-1.273647	2014	7	8	1	0.003923611	22	9	0
16	-78.640646	-1.269381	2014	7	8	1	0.002349537	22	9	0
16	-78.640646	-1.269381	2014	8	27	1	0.002060185	24	9	0
16	-78.640646	-1.269381	2014	11	7	1	0.006759259	21	10	2
16	-78.641854	-1.277097	2014	7	8	1	0.005300926	22	9	0
16	-78.641854	-1.277097	2014	8	24	1	0.025381944	20	8	0
16	-78.640128	-1.268547	2014	7	9	1	0.009780093	27	19	0
16	-78.640128	-1.268547	2014	7	19	1	0.008564815	26	18	0
16	-78.640128	-1.268547	2014	11	3	1	0.006759259	20	10	7
16	-78.629631	-1.273508	2014	7	13	1	0.02931713	23	11	0
16	-78.629837	-1.275478	2014	7	13	1	0.002476852	23	11	0
16	-78.629837	-1.275478	2014	8	27	1	0.006076389	24	9	0
16	-78.629837	-1.275478	2014	11	15	1	0.005092593	9	8	0
16	-78.629837	-1.275478	2014	12	25	1	0.001388889	13	12	0
16	-78.629708	-1.274154	2014	7	14	1	0.01181713	25	18	0
16	-78.629708	-1.274154	2014	9	1	1	0.014363426	25	6	0
16	-78.638733	-1.274114	2014	7	18	1	0.009189815	25	7	0
16	-78.638733	-1.274114	2014	9	10	1	0.002118056	25	14	0
16	-78.638733	-1.274114	2014	10	24	1	0.007766204	21	14	0
16	-78.636978	-1.271237	2014	7	19	1	0.003321759	26	18	0
16	-78.638667	-1.265966	2014	7	23	1	0.005034722	26	6	0
16	-78.638667	-1.265966	2014	9	26	1	0.004236111	26	7	1
16	-78.629687	-1.274179	2014	7	24	1	0.006759259	28	18	0
16	-78.633955	-1.271899	2014	8	1	1	0.018287037	26	20	0
16	-78.633955	-1.271899	2014	11	29	1	0.008298611	25	10	0
16	-78.633955	-1.271899	2014	12	1	1	0.002731481	24	8	0
16	-78.63784	-1.269448	2014	8	3	1	0.003946759	24	8	0
16	-78.638085	-1.270459	2014	8	3	1	0.016747685	24	8	0
16	-78.630503	-1.275503	2014	8	4	1	0.003645833	23	9	0
16	-78.636108	-1.269592	2014	8	5	1	0.001145833	20	8	0
16	-78.636108	-1.269592	2014	8	14	2	0.003263889	19	8	0
16	-78.636108	-1.269592	2014	12	14	2	0.006759259	24	8	0
16	-78.630937	-1.275843	2014	8	5	1	0.006458333	20	8	0
16	-78.636786	-1.266584	2014	8	6	1	0.007835648	24	11	1
16	-78.630009	-1.274975	2014	8	6	1	0.002824074	24	11	1
16	-78.629575	-1.273857	2014	8	6	1	0.017222222	24	11	1
16	-78.636944	-1.279403	2014	8	10	1	0.008194444	20	6	0
16	-78.636944	-1.279403	2014	12	18	1	0.010474537	12	11	0
16	-78.636123	-1.267465	2014	8	15	1	0.002465278	24	8	0
16	-78.636123	-1.267465	2014	10	21	1	0.01056713	25	11	10
16	-78.629932	-1.275189	2014	8	15	1	0.006759259	24	8	0
16	-78.630041	-1.275266	2014	8	23	1	0.009895833	24	14	0
16	-78.630537	-1.275463	2014	8	25	1	0.006898148	17	10	0
16	-78.634709	-1.278785	2014	8	27	1	0.030972222	24	9	0
16	-78.631451	-1.27283	2014	8	29	1	0.0025	20	8	0
16	-78.634367	-1.271151	2014	8	29	1	0.005972222	20	8	0
16	-78.634367	-1.271151	2014	10	16	1	0.003125	24	9	0
16	-78.639998	-1.269784	2014	8	29	1	0.010775463	20	8	0
16	-78.639998	-1.269784	2014	12	12	1	0.007696759	23	13	0
16	-78.639998	-1.269784	2014	12	20	1	0.009363426	23	15	0
16	-78.629998	-1.275347	2014	8	31	1	0.004641204	26	9	0
16	-78.631418	-1.271615	2014	9	2	1	0.007094907	26	5	0
16	-78.632341	-1.272044	2014	9	4	1	0.004988426	23	6	0
16	-78.638712	-1.280416	2014	9	4	1	0.002233796	23	6	0
16	-78.630447	-1.275379	2014	9	7	1	0.002303241	25	17	0
16	-78.629886	-1.275052	2014	9	12	1	0.005925926	23	14	0
16	-78.629722	-1.275518	2014	9	13	1	0.005451389	21	6	0
16	-78.629722	-1.274336	2014	10	24	1	0.001342593	21	14	0
16	-78.629939	-1.275123	2014	9	26	1	0.003449074	26	7	1
16	-78.64246	-1.27264	2014	9	29	1	0.019861111	25	8	0
16	-78.629961	-1.275438	2014	10	4	1	0.011527778	25	8	0
16	-78.637711	-1.272722	2014	10	6	1	0.003287037	9	7	0
16	-78.633577	-1.272595	2014	10	8	1	0.033831019	16	9	0
16	-78.633577	-1.272595	2014	10	14	1	0.001122685	13	12	0
16	-78.639179	-1.273443	2014	10	9	1	0.007280093	20	12	0
16	-78.639179	-1.273443	2014	11	30	1	0.004722222	25	12	0
16	-78.629875	-1.275202	2014	10	11	1	0.00162037	20	11	2
16	-78.629553	-1.273616	2014	10	16	1	0.011527778	24	9	0
16	-78.630259	-1.275185	2014	10	17	1	0.006759259	25	14	13
16	-78.641169	-1.267543	2014	10	18	1	0.023726852	23	12	8
16	-78.63039	-1.275373	2014	10	30	1	0.001481481	21	6	3
16	-78.635902	-1.266422	2014	11	8	1	0.006759259	22	10	14
16	-78.638629	-1.279282	2014	11	19	1	0.008425926	22	12	1
16	-78.635564	-1.26921	2014	11	20	1	0.006759259	22	12	0
16	-78.6301	-1.2739	2014	11	22	1	0.013854167	20	11	0
16	-78.636594	-1.279316	2014	12	3	1	0.005162037	26	6	0
16	-78.634343	-1.276358	2014	12	4	1	0.010173611	20	15	3
16	-78.629843	-1.275406	2014	12	4	1	0.009965278	20	15	3
16	-78.64009	-1.268195	2014	12	7	1	0.001597222	20	10	0
16	-78.638756	-1.274288	2014	12	16	1	0.001909722	24	6	0
16	-78.63179	-1.276887	2014	12	18	1	0.002210648	12	11	0
16	-78.638457	-1.280106	2014	12	19	1	0.000810185	23	10	4
16	-78.638882	-1.269779	2014	12	20	1	0.005462963	23	15	0
16	-78.64074	-1.278779	2014	12	20	1	0.008402778	23	15	0
16	-78.639169	-1.273442	2014	12	21	1	0.006759259	19	6	9
16	-78.629902	-1.275386	2014	12	28	1	0.006759259	13	12	7
19	-78.60506	-1.264311	2014	6	4	1	0.010150463	24	14	0
19	-78.60566	-1.263988	2014	6	24	1	0.001921296	22	16	3
19	-78.57349	-1.257809	2014	6	27	1	0.003576389	24	15	0
19	-78.605661	-1.264064	2014	6	27	1	0.001886574	24	15	0
19	-78.586944	-1.274167	2014	7	13	1	0.005289352	23	11	0
19	-78.586944	-1.274167	2014	9	12	1	0.028657407	23	14	0
19	-78.586944	-1.274167	2014	9	14	1	0.003842593	22	11	1
19	-78.586944	-1.274167	2014	9	20	1	0.007222222	23	14	1
19	-78.586944	-1.274167	2014	9	27	2	0.002662037	26	7	1
19	-78.586944	-1.274167	2014	10	18	1	0.002199074	23	12	8
19	-78.591359	-1.26218	2014	7	27	1	0.002407407	25	19	0
19	-78.591359	-1.26218	2014	8	23	1	0.016215278	24	14	0
19	-78.591359	-1.26218	2014	8	24	1	0.008287037	20	8	0
19	-78.609955	-1.263747	2014	11	10	1	0.008055556	18	10	17
19	-78.607783	-1.262666	2014	11	23	1	0.006759259	20	9	0
19	-78.607783	-1.262666	2014	12	29	1	0.006759259	23	15	0
19	-78.599337	-1.265035	2014	12	11	1	0.014699074	23	15	0
2	-78.64061	-1.260472	2014	6	4	1	0.026099537	24	14	0
2	-78.64061	-1.260472	2014	7	13	1	0.026296296	23	11	0
2	-78.64061	-1.260472	2014	7	26	1	0.013877315	17	5	0
2	-78.64061	-1.260472	2014	9	21	1	0.015196759	22	11	0
2	-78.64061	-1.260472	2014	11	9	1	0.018668981	18	8	23
2	-78.637664	-1.266041	2014	6	7	1	0.007662037	21	14	0
2	-78.637664	-1.266041	2014	7	8	1	0.010405093	22	9	0
2	-78.637664	-1.266041	2014	9	20	1	0.011712963	23	14	1
2	-78.637664	-1.266041	2014	10	4	1	0.003842593	25	8	0
2	-78.637664	-1.266041	2014	10	27	1	0.006701389	19	9	8
2	-78.637664	-1.266041	2014	11	1	1	0.006759259	20	7	7
2	-78.637664	-1.266041	2014	11	6	1	0.002662037	20	8	6
2	-78.639409	-1.257617	2014	6	7	1	0.002002315	21	14	0
2	-78.639409	-1.257617	2014	9	21	1	0.025844907	22	11	0
2	-78.640535	-1.258685	2014	6	8	1	0.004050926	18	12	3
2	-78.640535	-1.258685	2014	8	13	1	0.016944444	24	9	0
2	-78.635388	-1.261748	2014	6	9	1	0.010451389	24	14	0
2	-78.633869	-1.25699	2014	6	10	1	0.002314815	18	9	0
2	-78.641116	-1.26122	2014	6	11	1	0.006759259	21	10	0
2	-78.641116	-1.26122	2014	6	14	1	0.007835648	25	9	0
2	-78.641116	-1.26122	2014	12	31	1	0.026828704	24	15	0
2	-78.639617	-1.260975	2014	6	16	1	0.006759259	10	7	0
2	-78.639617	-1.260975	2014	11	28	1	0.01224537	24	8	0
2	-78.640356	-1.256731	2014	6	16	1	0.002939815	10	7	0
2	-78.632999	-1.254777	2014	6	20	1	0.006759259	10	7	0
2	-78.636686	-1.261827	2014	6	24	1	0.003460648	22	16	3
2	-78.634111	-1.256529	2014	6	25	1	0.009270833	22	11	2
2	-78.634111	-1.256529	2014	7	3	1	0.0096875	25	7	0
2	-78.634111	-1.256529	2014	7	9	1	0.003483796	27	19	0
2	-78.634111	-1.256529	2014	8	6	1	0.012152778	24	11	1
2	-78.634111	-1.256529	2014	9	19	1	0.00349537	12	10	0
2	-78.647141	-1.256506	2014	6	27	1	0.024456019	24	15	0
2	-78.647141	-1.256506	2014	8	17	1	0.013402778	25	10	0
2	-78.638638	-1.25974	2014	6	28	1	0.00337963	25	9	0
2	-78.639094	-1.258679	2014	6	30	1	0.004583333	19	14	6
2	-78.640216	-1.259171	2014	7	4	1	0.008032407	23	15	0
2	-78.640216	-1.259171	2014	10	21	1	0.006909722	25	11	10
2	-78.640216	-1.259171	2014	10	24	1	0.009571759	21	14	0
2	-78.640216	-1.259171	2014	12	2	1	0.007476852	21	9	0
2	-78.635658	-1.262481	2014	7	4	1	0.013020833	23	15	0
2	-78.635658	-1.262481	2014	8	29	1	0.021296296	20	8	0
2	-78.644813	-1.254913	2014	7	6	1	0.0065625	22	9	0
2	-78.644813	-1.254913	2014	9	28	1	0.014016204	21	8	0
2	-78.644813	-1.254913	2014	10	2	1	0.007835648	24	11	0
2	-78.644813	-1.254913	2014	10	3	1	0.009803241	19	5	0
2	-78.644813	-1.254913	2014	11	30	1	0.009375	25	12	0
2	-78.644813	-1.254913	2014	12	22	1	0.006759259	20	8	0
2	-78.6382	-1.26076	2014	7	13	1	0.003541667	23	11	0
2	-78.637393	-1.265436	2014	7	21	1	0.0134375	25	10	0
2	-78.640836	-1.25675	2014	7	23	1	0.003449074	26	6	0
2	-78.637016	-1.264824	2014	7	24	1	0.025115741	28	18	0
2	-78.636217	-1.256285	2014	8	2	1	0.002916667	24	8	0
2	-78.642065	-1.262256	2014	8	7	1	0.011030093	25	7	0
2	-78.6356	-1.256812	2014	8	8	1	0.004085648	25	10	0
2	-78.6356	-1.256812	2014	11	15	1	0.018576389	9	8	0
2	-78.634313	-1.256607	2014	9	1	1	0.012037037	25	6	0
2	-78.634313	-1.256607	2014	10	3	1	0.010011574	19	5	0
2	-78.634313	-1.256607	2014	11	9	1	0.000925926	18	8	23
2	-78.634313	-1.256607	2014	12	24	1	0.006759259	26	15	0
2	-78.640834	-1.258234	2014	9	5	1	0.008159722	26	17	0
2	-78.639244	-1.258144	2014	9	5	1	0.000925926	26	17	0
2	-78.638156	-1.258104	2014	9	5	1	0.00119213	26	17	0
2	-78.634806	-1.25934	2014	9	9	1	0.010914352	26	23	1
2	-78.641309	-1.256776	2014	9	12	1	0.010775463	23	14	0
2	-78.634184	-1.257689	2014	9	20	1	0.006516204	23	14	1
2	-78.639732	-1.261192	2014	10	2	1	0.006759259	24	11	0
2	-78.641669	-1.256976	2014	10	2	1	0.010775463	24	11	0
2	-78.633549	-1.255775	2014	10	12	1	0.010023148	28	21	4
2	-78.637283	-1.262724	2014	10	16	1	0.004409722	24	9	0
2	-78.632929	-1.253749	2014	10	17	1	0.00162037	25	14	13
2	-78.632862	-1.254289	2014	10	20	1	0.016006944	20	16	0
2	-78.632862	-1.254289	2014	12	27	1	0.004166667	19	9	0
2	-78.639819	-1.260244	2014	10	22	1	0.002175926	23	13	3
2	-78.639819	-1.260244	2014	12	13	1	0.007048611	23	13	0
2	-78.637453	-1.259833	2014	10	24	1	0.006759259	21	14	0
2	-78.637453	-1.259833	2014	11	2	1	0.003530093	20	9	6
2	-78.637453	-1.259833	2014	12	21	1	0.00443287	19	6	9
2	-78.635245	-1.259771	2014	10	29	1	0.003981481	21	12	0
2	-78.639814	-1.260416	2014	11	1	1	0.003113426	20	7	7
2	-78.635289	-1.261471	2014	11	2	1	0.001215278	20	9	6
2	-78.635289	-1.261471	2014	11	29	1	0.008900463	25	10	0
2	-78.639328	-1.256444	2014	11	17	1	0.013622685	19	8	6
2	-78.639328	-1.256444	2014	12	9	1	0.004490741	23	15	0
2	-78.634771	-1.259369	2014	11	19	1	0.006759259	22	12	1
2	-78.640509	-1.26053	2014	11	19	1	0.006238426	22	12	1
2	-78.639487	-1.256857	2014	11	25	1	0.006018519	22	13	0
2	-78.635051	-1.256508	2014	11	29	1	0.002685185	25	10	0
2	-78.641352	-1.256803	2014	12	4	1	0.004340278	20	15	3
2	-78.637961	-1.262341	2014	12	8	1	0.022962963	25	8	0
2	-78.639871	-1.257819	2014	12	10	1	0.011921296	24	11	1
2	-78.639871	-1.257819	2014	12	22	1	0.00537037	20	8	0
2	-78.63725	-1.257653	2014	12	13	1	0.013668981	23	13	0
2	-78.634628	-1.257399	2014	12	18	1	0.003865741	12	11	0
2	-78.639499	-1.256533	2014	12	24	1	0.010416667	26	15	0
12	-78.619178	-1.240082	2014	6	4	1	0.022175926	24	14	0
12	-78.622047	-1.242754	2014	6	4	1	0.001284722	24	14	0
12	-78.621447	-1.241356	2014	6	12	1	0.021770833	27	16	0
12	-78.621447	-1.241356	2014	9	1	1	0.003935185	25	6	0
12	-78.619724	-1.237632	2014	6	14	1	0.001909722	25	9	0
12	-78.619724	-1.237632	2014	6	16	1	0.005659722	10	7	0
12	-78.619724	-1.237632	2014	7	2	1	0.002719907	24	15	0
12	-78.620803	-1.245796	2014	6	14	1	0.008020833	25	9	0
12	-78.620803	-1.245796	2014	7	6	1	0.01287037	22	9	0
12	-78.620803	-1.245796	2014	7	14	1	0.003819444	25	18	0
12	-78.620803	-1.245796	2014	8	6	1	0.00193287	24	11	1
12	-78.620774	-1.241581	2014	6	15	1	0.014131944	25	21	0
12	-78.620774	-1.241581	2014	7	3	1	0.001770833	25	7	0
12	-78.620774	-1.241581	2014	8	1	1	0.007928241	26	20	0
12	-78.620774	-1.241581	2014	8	30	1	0.001365741	21	8	1
12	-78.620774	-1.241581	2014	9	30	1	0.032615741	26	18	0
12	-78.620774	-1.241581	2014	10	7	1	0.002025463	23	14	0
12	-78.620774	-1.241581	2014	10	20	1	0.002488426	20	16	0
12	-78.619283	-1.239679	2014	6	18	1	0.00244213	23	10	0
12	-78.619283	-1.239679	2014	7	24	1	0.015358796	28	18	0
12	-78.619283	-1.239679	2014	8	29	1	0.001678241	20	8	0
12	-78.621607	-1.244235	2014	6	19	1	0.022465278	25	21	0
12	-78.6189	-1.236236	2014	6	23	1	0.001168981	19	8	1
12	-78.6189	-1.236236	2014	7	11	1	0.003668981	26	20	0
12	-78.6189	-1.236236	2014	7	12	1	0.003622685	26	18	0
12	-78.6189	-1.236236	2014	7	19	1	0.017268519	26	18	0
12	-78.6189	-1.236236	2014	9	22	1	0.007534722	19	12	3
12	-78.6189	-1.236236	2014	10	24	1	0.002453704	21	14	0
12	-78.618044	-1.24487	2014	6	29	1	0.000763889	26	16	0
12	-78.620575	-1.241321	2014	6	29	1	0.016979167	26	16	0
12	-78.619361	-1.239362	2014	7	2	1	0.002372685	24	15	0
12	-78.618684	-1.241773	2014	7	9	1	0.007986111	27	19	0
12	-78.618684	-1.241773	2014	10	17	1	0.00224537	25	14	13
12	-78.618684	-1.241773	2014	12	18	1	0.006342593	12	11	0
12	-78.618684	-1.241773	2014	12	31	1	0.003194444	24	15	0
12	-78.617554	-1.246084	2014	7	16	1	0.006655093	22	9	0
12	-78.619939	-1.238365	2014	7	21	1	0.004085648	25	10	0
12	-78.620036	-1.238758	2014	7	22	1	0.006759259	27	20	0
12	-78.616589	-1.248404	2014	7	22	1	0.003171296	27	20	0
12	-78.616589	-1.248404	2014	9	19	1	0.007118056	12	10	0
12	-78.616589	-1.248404	2014	10	7	1	0.022789352	23	14	0
12	-78.622977	-1.243781	2014	7	23	1	0.007638889	26	6	0
12	-78.620214	-1.239708	2014	7	26	1	0.006388889	17	5	0
12	-78.620214	-1.239708	2014	9	20	1	0.000949074	23	14	1
12	-78.620214	-1.239708	2014	11	17	1	0.002997685	19	8	6
12	-78.618712	-1.236112	2014	7	28	1	0.001990741	27	7	0
12	-78.617548	-1.238596	2014	7	30	1	0.006064815	22	19	0
12	-78.62383	-1.241464	2014	7	31	1	0.003831019	26	7	0
12	-78.616324	-1.244469	2014	8	6	1	0.0053125	24	11	1
